frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
221,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15600,3,0,15600,3,0,2,0x5811A400,0x0000000A,0x0A,0x0B,3103,768,2335,3969,19,0A00A411581F0C0003
222,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15710,3,0,15710,3,0,0,0xF4209800,0x00000001,0x01,0x03,28,768,4315,3666,1,01009820F41C000003
222,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15710,3,0,15710,3,0,1,0x8E1A6C00,0x00000006,0x06,0x07,13851,768,3498,3489,10,06006C1A8E1B360003
222,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15710,3,0,15710,3,0,2,0x16119800,0x0000000A,0x0A,0x0B,2591,768,2329,3936,19,0A009811161F0A0003
223,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15820,4,0,15820,4,0,0,0x8E209000,0x00000001,0x01,0x03,1564,768,4311,3616,1,010090208E1C060003
223,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15820,4,0,15820,4,0,1,0xDE2B4800,0x00000005,0x05,0x07,1567,768,5730,4035,10,0500482BDE1F060003
223,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15820,4,0,15820,4,0,2,0x281A6600,0x00000006,0x06,0x07,14875,768,3495,3439,19,0600661A281B3A0003
223,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15820,4,0,15820,4,0,3,0xB0118C00,0x0000000A,0x0A,0x0B,2590,768,2323,3886,28,0A008C11B01E0A0003
224,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15930,4,0,15930,4,0,0,0x1E208800,0x00000001,0x01,0x03,4636,768,4307,3560,1,010088201E1C120003
224,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15930,4,0,15930,4,0,1,0x882B5400,0x00000005,0x05,0x07,2591,768,5736,3993,10,0500542B881F0A0003
224,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15930,4,0,15930,4,0,2,0xBA1A6000,0x00000006,0x06,0x07,14874,768,3492,3384,19,0600601ABA1A3A0003
224,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,15930,4,0,15930,4,0,3,0x40117C00,0x0000000A,0x0A,0x0B,2590,768,2315,3830,28,0A007C11401E0A0003
225,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16050,4,0,16050,4,0,0,0xA6208000,0x00000001,0x01,0x03,7707,768,4302,3501,1,01008020A61B1E0003
225,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16050,4,0,16050,4,0,1,0x2E2B6200,0x00000005,0x05,0x07,2591,768,5743,3948,10,0500622B2E1F0A0003
225,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16050,4,0,16050,4,0,2,0x421A5800,0x00000006,0x06,0x07,14362,768,3487,3325,19,0600581A421A380003
225,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16050,4,0,16050,4,0,3,0xC6116C00,0x0000000A,0x0A,0x0B,2589,768,2306,3770,28,0A006C11C61D0A0003
226,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16160,4,0,16160,4,0,0,0xF6207600,0x00000001,0x01,0x03,10778,768,4297,3414,1,01007620F61A2A0003
226,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16160,4,0,16160,4,0,1,0xD02B7200,0x00000005,0x05,0x07,2590,768,5751,3902,10,0500722BD01E0A0003
