frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
0,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20624,2,0,20624,2,0,0,0x5E152C00,0x00000001,0x01,0x03,1557,768,2803,2706,1,01002C155E15060003
0,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20624,2,0,20624,2,0,1,0xE80C5600,0x0000000A,0x0A,0x0B,1559,768,1633,3027,10,0A00560CE817060003
1,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20734,3,0,20734,3,0,0,0x72155200,0x00000001,0x01,0x03,2069,768,2822,2716,1,010052157215080003
1,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20734,3,0,20734,3,0,1,0x021B4600,0x00000005,0x05,0x07,536,768,3611,3040,10,0500461B0218020003
1,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20734,3,0,20734,3,0,2,0xDE0C7000,0x0000000A,0x0A,0x0B,2583,768,1647,3022,19,0A00700CDE170A0003
2,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20844,3,0,20844,3,0,0,0x66157000,0x00000001,0x01,0x03,4117,768,2838,2710,1,010070156615100003
2,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20844,3,0,20844,3,0,1,0xE61B4400,0x00000005,0x05,0x07,23,768,3609,3026,10,0500441BE617000003
2,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20844,3,0,20844,3,0,2,0xE00C8E00,0x0000000A,0x0A,0x0B,3607,768,1662,3023,19,0A008E0CE0170E0003
3,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20954,3,0,20954,3,0,0,0x6A15A200,0x00000001,0x01,0x03,4629,768,2864,2712,1,0100A2156A15120003
3,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,20954,3,0,20954,3,0,1,0x081B6A00,0x00000005,0x05,0x07,24,768,3629,3043,10,05006A1B0818000003
