frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
0,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,29800,3,0,29800,3,0,0,0x2A1FEC00,0x00000002,0x02,0x03,1540,768,4226,527,1,0200EC1F2A04060003
0,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,29800,3,0,29800,3,0,1,0x6024C600,0x00000007,0x07,0x07,1544,768,4868,1060,10,0700C6246008060003
0,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,29800,3,0,29800,3,0,2,0x56167E00,0x00000008,0x08,0x0B,2567,768,2978,929,19,08007E1656070A0003
1,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,29910,3,0,29910,3,0,0,0xFA1FDE00,0x00000002,0x02,0x03,3076,768,4219,630,1,0200DE1FFA040C0003
1,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,29910,3,0,29910,3,0,1,0x1A24AA00,0x00000007,0x07,0x07,2569,768,4854,1152,10,0700AA241A090A0003
1,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,29910,3,0,29910,3,0,2,0x0C168200,0x00000008,0x08,0x0B,4104,768,2980,1019,19,080082160C08100003
2,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30020,3,0,30020,3,0,0,0x401FCE00,0x00000002,0x02,0x03,4101,768,4210,665,1,0200CE1F4005100003
2,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30020,3,0,30020,3,0,1,0x5C24A400,0x00000007,0x07,0x07,2569,768,4851,1185,10,0700A4245C090A0003
2,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30020,3,0,30020,3,0,2,0x48167A00,0x00000008,0x08,0x0B,5128,768,2976,1049,19,08007A164808140003
3,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30130,3,0,30130,3,0,0,0x781FCC00,0x00000002,0x02,0x03,4101,768,4209,692,1,0200CC1F7805100003
3,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30130,3,0,30130,3,0,1,0x88249A00,0x00000007,0x07,0x07,2569,768,4845,1207,10,07009A2488090A0003
3,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30130,3,0,30130,3,0,2,0x7E167E00,0x00000008,0x08,0x0B,5640,768,2978,1075,19,08007E167E08160003
4,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30250,3,0,30250,3,0,0,0xB61FC800,0x00000002,0x02,0x03,4101,768,4207,723,1,0200C81FB605100003
4,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30250,3,0,30250,3,0,1,0xBE249200,0x00000007,0x07,0x07,3081,768,4841,1234,10,07009224BE090C0003
4,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30250,3,0,30250,3,0,2,0xBA168200,0x00000008,0x08,0x0B,5640,768,2980,1105,19,08008216BA08160003
5,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30360,3,0,30360,3,0,0,0xFC1FD200,0x00000002,0x02,0x03,4101,768,4212,758,1,0200D21FFC05100003
5,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30360,3,0,30360,3,0,1,0x02249000,0x00000007,0x07,0x07,3082,768,4840,1267,10,07009024020A0C0003
5,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30360,3,0,30360,3,0,2,0x02168600,0x00000008,0x08,0x0B,5641,768,2982,1141,19,080086160209160003
6,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30470,3,0,30470,3,0,0,0x461FD000,0x00000002,0x02,0x03,4102,768,4211,794,1,0200D01F4606100003
6,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30470,3,0,30470,3,0,1,0x44248A00,0x00000007,0x07,0x07,3594,768,4837,1300,10,07008A24440A0E0003
6,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30470,3,0,30470,3,0,2,0x4C168600,0x00000008,0x08,0x0B,5641,768,2982,1177,19,080086164C09160003
7,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30580,3,0,30580,3,0,0,0x901FCA00,0x00000002,0x02,0x03,4102,768,4208,831,1,0200CA1F9006100003
7,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30580,3,0,30580,3,0,1,0x86248400,0x00000007,0x07,0x07,3594,768,4834,1333,10,07008424860A0E0003
7,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30580,3,0,30580,3,0,2,0x94168400,0x00000008,0x08,0x0B,5641,768,2981,1213,19,080084169409160003
8,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30700,3,0,30700,3,0,0,0xDA1FC400,0x00000002,0x02,0x03,4102,768,4205,868,1,0200C41FDA06100003
8,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30700,3,0,30700,3,0,1,0xC8247C00,0x00000007,0x07,0x07,4106,768,4830,1365,10,07007C24C80A100003
8,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30700,3,0,30700,3,0,2,0xDE168000,0x00000008,0x08,0x0B,5641,768,2979,1249,19,08008016DE09160003
9,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30810,3,0,30810,3,0,0,0x281FC200,0x00000002,0x02,0x03,4103,768,4204,906,1,0200C21F2807100003
9,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30810,3,0,30810,3,0,1,0x12247A00,0x00000007,0x07,0x07,4107,768,4829,1402,10,07007A24120B100003
9,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30810,3,0,30810,3,0,2,0x2A167800,0x00000008,0x08,0x0B,6666,768,2974,1287,19,080078162A0A1A0003
10,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30920,3,0,30920,3,0,0,0x781FBE00,0x00000002,0x02,0x03,3591,768,4202,946,1,0200BE1F78070E0003
10,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30920,3,0,30920,3,0,1,0x5C247600,0x00000007,0x07,0x07,4107,768,4827,1438,10,070076245C0B100003
10,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,30920,3,0,30920,3,0,2,0x78167200,0x00000008,0x08,0x0B,8202,768,2971,1326,19,08007216780A200003
11,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31030,3,0,31030,3,0,0,0xEE1FB600,0x00000002,0x02,0x03,3079,768,4198,1004,1,0200B61FEE070C0003
11,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31030,3,0,31030,3,0,1,0xCA246E00,0x00000007,0x07,0x07,4107,768,4823,1493,10,07006E24CA0B100003
11,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31030,3,0,31030,3,0,2,0xEA166C00,0x00000008,0x08,0x0B,9738,768,2968,1382,19,08006C16EA0A260003
12,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31150,3,0,31150,3,0,0,0x661FAE00,0x00000002,0x02,0x03,3080,768,4194,1063,1,0200AE1F66080C0003
12,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31150,3,0,31150,3,0,1,0x3C246600,0x00000007,0x07,0x07,4108,768,4819,1549,10,070066243C0C100003
12,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31150,3,0,31150,3,0,2,0x60166200,0x00000008,0x08,0x0B,10763,768,2963,1440,19,08006216600B2A0003
13,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31260,3,0,31260,3,0,0,0xE01FA400,0x00000002,0x02,0x03,2568,768,4189,1124,1,0200A41FE0080A0003
13,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31260,3,0,31260,3,0,1,0xB0245E00,0x00000007,0x07,0x07,3596,768,4814,1607,10,07005E24B00C0E0003
