frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
629,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x50241C00,0x00000002,0x02,0x03,1040,768,4780,2066,1,02001C245010040003
629,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE41B8A00,0x00000004,0x04,0x07,1550,768,3646,1886,10,04008A1BE40E060003
629,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x7C118E00,0x00000007,0x07,0x07,7698,768,2324,2341,19,07008E117C121E0003
630,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x52241E00,0x00000002,0x02,0x03,1040,768,4781,2067,1,02001E245210040003
630,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE41B8A00,0x00000004,0x04,0x07,1038,768,3646,1886,10,04008A1BE40E040003
630,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x80118C00,0x00000007,0x07,0x07,7698,768,2323,2343,19,07008C1180121E0003
631,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x54241C00,0x00000002,0x02,0x03,1040,768,4780,2068,1,02001C245410040003
631,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE41B8A00,0x00000004,0x04,0x07,1038,768,3646,1886,10,04008A1BE40E040003
631,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x84118C00,0x00000007,0x07,0x07,6674,768,2323,2345,19,07008C1184121A0003
632,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x58241E00,0x00000002,0x02,0x03,1552,768,4781,2070,1,02001E245810060003
632,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE61B8A00,0x00000004,0x04,0x07,1550,768,3646,1887,10,04008A1BE60E060003
632,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x88118A00,0x00000007,0x07,0x07,6162,768,2322,2347,19,07008A118812180003
633,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x60242200,0x00000002,0x02,0x03,1552,768,4783,2073,1,020022246010060003
633,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xEA1B8A00,0x00000004,0x04,0x07,1550,768,3646,1888,10,04008A1BEA0E060003
633,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x98118A00,0x00000007,0x07,0x07,6674,768,2322,2354,19,07008A1198121A0003
634,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x6E242400,0x00000002,0x02,0x03,1552,768,4784,2080,1,020024246E10060003
634,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xF81B8A00,0x00000004,0x04,0x07,1550,768,3646,1895,10,04008A1BF80E060003
634,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8118C00,0x00000007,0x07,0x07,6674,768,2323,2362,19,07008C11A8121A0003
635,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x86242E00,0x00000002,0x02,0x03,1552,768,4790,2092,1,02002E248610060003
635,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x061B8A00,0x00000004,0x04,0x07,1551,768,3646,1902,10,04008A1B060F060003
635,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xC6118C00,0x00000007,0x07,0x07,6674,768,2323,2377,19,07008C11C6121A0003
636,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xA0243600,0x00000002,0x02,0x03,1552,768,4794,2105,1,02003624A010060003
636,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x221B8C00,0x00000004,0x04,0x07,1551,768,3647,1916,10,04008C1B220F060003
636,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xE8118C00,0x00000007,0x07,0x07,6162,768,2323,2394,19,07008C11E812180003
637,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xC0244000,0x00000002,0x02,0x03,1552,768,4799,2121,1,02004024C010060003
637,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x421B9000,0x00000004,0x04,0x07,1551,768,3649,1932,10,0400901B420F060003
637,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x10118E00,0x00000007,0x07,0x07,7187,768,2324,2414,19,07008E1110131C0003
638,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xE6244C00,0x00000002,0x02,0x03,1552,768,4805,2140,1,02004C24E610060003
638,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x661B9600,0x00000004,0x04,0x07,1551,768,3652,1950,10,0400961B660F060003
638,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3A119200,0x00000007,0x07,0x07,7187,768,2326,2435,19,070092113A131C0003
639,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x10245A00,0x00000002,0x02,0x03,1553,768,4812,2161,1,02005A241011060003
639,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x921B9E00,0x00000004,0x04,0x07,1551,768,3656,1972,10,04009E1B920F060003
639,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x68119C00,0x00000007,0x07,0x07,6675,768,2331,2457,19,07009C1168131A0003
640,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x3E247000,0x00000002,0x02,0x03,1553,768,4824,2183,1,020070243E11060003
640,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC01BAC00,0x00000004,0x04,0x07,1551,768,3663,1994,10,0400AC1BC00F060003
640,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x9811AC00,0x00000007,0x07,0x07,6675,768,2339,2481,19,0700AC1198131A0003
641,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x70249000,0x00000002,0x02,0x03,1553,768,4840,2208,1,020090247011060003
641,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xF01BC000,0x00000004,0x04,0x07,1551,768,3674,2018,10,0400C01BF00F060003
641,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xC811C200,0x00000007,0x07,0x07,6675,768,2351,2505,19,0700C211C8131A0003
642,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xA224B600,0x00000002,0x02,0x03,1553,768,4860,2233,1,0200B624A211060003
642,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x241BDC00,0x00000004,0x04,0x07,1552,768,3688,2044,10,0400DC1B2410060003
642,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xF611E400,0x00000007,0x07,0x07,7187,768,2368,2528,19,0700E411F6131C0003
643,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xD424E200,0x00000002,0x02,0x03,1553,768,4883,2257,1,0200E224D411060003
643,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x581C0200,0x00000004,0x04,0x07,1552,768,3708,2070,10,0400021C5810060003
643,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x24121000,0x00000007,0x07,0x07,7188,768,2391,2550,19,0700101224141C0003
644,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x16252600,0x00000002,0x02,0x03,1042,768,4918,2290,1,020026251612040003
644,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x8A1C3000,0x00000004,0x04,0x07,1040,768,3732,2094,10,0400301C8A10040003
644,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x5C125600,0x00000007,0x07,0x07,7188,768,2427,2578,19,070056125C141C0003
645,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x34255200,0x00000002,0x02,0x03,1042,768,4941,2305,1,020052253412040003
645,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB61C6600,0x00000004,0x04,0x07,1040,768,3759,2116,10,0400661CB610040003
645,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x82129A00,0x00000007,0x07,0x07,7188,768,2463,2597,19,07009A1282141C0003
646,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x60259200,0x00000002,0x02,0x03,530,768,4974,2327,1,020092256012020003
646,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xDE1CA200,0x00000004,0x04,0x07,528,768,3790,2136,10,0400A21CDE10020003
646,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x9612CE00,0x00000007,0x07,0x07,7188,768,2489,2607,19,0700CE1296141C0003
647,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x8625D800,0x00000002,0x02,0x03,530,768,5010,2346,1,0200D8258612020003
647,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x021CE200,0x00000004,0x04,0x07,529,768,3824,2154,10,0400E21C0211020003
647,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xB2131800,0x00000007,0x07,0x07,6164,768,2528,2621,19,07001813B214180003
648,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xA8262400,0x00000002,0x02,0x03,530,768,5049,2362,1,02002426A812020003
648,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x201D2800,0x00000004,0x04,0x07,529,768,3860,2168,10,0400281D2011020003
648,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xCA136600,0x00000007,0x07,0x07,5652,768,2568,2632,19,07006613CA14160003
649,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xC2266C00,0x00000002,0x02,0x03,530,768,5086,2375,1,02006C26C212020003
649,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x341D7000,0x00000004,0x04,0x07,529,768,3897,2178,10,0400701D3411020003
649,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xDC13B200,0x00000007,0x07,0x07,5652,768,2607,2641,19,0700B213DC14160003
650,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xD626B000,0x00000002,0x02,0x03,530,768,5122,2385,1,0200B026D612020003
650,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x461DB600,0x00000004,0x04,0x07,529,768,3933,2187,10,0400B61D4611020003
650,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xE813FC00,0x00000007,0x07,0x07,4628,768,2646,2647,19,0700FC13E814120003
651,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xE626F400,0x00000002,0x02,0x03,530,768,5157,2393,1,0200F426E612020003
651,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x521DF600,0x00000004,0x04,0x07,529,768,3966,2193,10,0400F61D5211020003
651,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xF0144200,0x00000007,0x07,0x07,5140,768,2682,2651,19,07004214F014140003
652,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xEA271800,0x00000002,0x02,0x03,530,768,5175,2395,1,02001827EA12020003
652,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x581E3400,0x00000004,0x04,0x07,529,768,3998,2196,10,0400341E5811020003
652,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xF2148000,0x00000007,0x07,0x07,5652,768,2714,2652,19,07008014F214160003
653,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xF2276800,0x00000002,0x02,0x03,530,768,5217,2399,1,02006827F212020003
653,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x5A1E6C00,0x00000004,0x04,0x07,529,768,4027,2197,10,04006C1E5A11020003
653,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xF014BC00,0x00000007,0x07,0x07,6164,768,2745,2651,19,0700BC14F014180003
654,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xF027A000,0x00000002,0x02,0x03,530,768,5246,2398,1,0200A027F012020003
654,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x541EA200,0x00000004,0x04,0x07,529,768,4055,2194,10,0400A21E5411020003
654,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xE614F000,0x00000007,0x07,0x07,6164,768,2772,2646,19,0700F014E614180003
655,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xE827D600,0x00000002,0x02,0x03,530,768,5274,2394,1,0200D627E812020003
655,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x4C1ED200,0x00000004,0x04,0x07,529,768,4080,2190,10,0400D21E4C11020003
655,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xD6152200,0x00000007,0x07,0x07,5652,768,2798,2638,19,07002215D614160003
656,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xDE27F400,0x00000002,0x02,0x03,530,768,5289,2389,1,0200F427DE12020003
656,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x3E1F0000,0x00000004,0x04,0x07,529,768,4104,2183,10,0400001F3E11020003
656,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xBE155200,0x00000007,0x07,0x07,5652,768,2822,2626,19,07005215BE14160003
657,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xCE281E00,0x00000002,0x02,0x03,530,768,5311,2381,1,02001E28CE12020003
657,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x281F2C00,0x00000004,0x04,0x07,1041,768,4127,2172,10,04002C1F2811040003
657,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA2157E00,0x00000007,0x07,0x07,5652,768,2845,2613,19,07007E15A214160003
658,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBE284200,0x00000002,0x02,0x03,530,768,5329,2373,1,02004228BE12020003
658,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x0E1F5400,0x00000004,0x04,0x07,1553,768,4147,2160,10,0400541F0E11060003
658,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x8215A600,0x00000007,0x07,0x07,5140,768,2866,2597,19,0700A6158214140003
659,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xAC286400,0x00000002,0x02,0x03,530,768,5347,2364,1,02006428AC12020003
659,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xEE1F7800,0x00000004,0x04,0x07,2576,768,4166,2144,10,0400781FEE100A0003
659,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x6015CA00,0x00000007,0x07,0x07,5140,768,2884,2580,19,0700CA156014140003
660,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x8C288E00,0x00000002,0x02,0x03,530,768,5369,2348,1,02008E288C12020003
660,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC61F9E00,0x00000004,0x04,0x07,2064,768,4186,2124,10,04009E1FC610080003
660,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3815EC00,0x00000007,0x07,0x07,5140,768,2902,2560,19,0700EC153814140003
661,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x7028AA00,0x00000002,0x02,0x03,530,768,5383,2335,1,0200AA287012020003
661,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x8C1FD400,0x00000004,0x04,0x07,1040,768,4213,2095,10,0400D41F8C10040003
661,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x0A160A00,0x00000007,0x07,0x07,5140,768,2918,2537,19,07000A160A14140003
662,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x5028CA00,0x00000002,0x02,0x03,530,768,5400,2319,1,0200CA285012020003
662,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x4E200A00,0x00000004,0x04,0x07,1040,768,4241,2065,10,04000A204E10040003
662,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xD8162800,0x00000007,0x07,0x07,5139,768,2933,2513,19,07002816D813140003
663,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1E28FA00,0x00000002,0x02,0x03,530,768,5425,2294,1,0200FA281E12020003
663,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x08204200,0x00000004,0x04,0x07,528,768,4270,2030,10,040042200810020003
663,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA0164400,0x00000007,0x07,0x07,4627,768,2948,2485,19,07004416A013120003
664,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xFE291800,0x00000002,0x02,0x03,529,768,5440,2278,1,02001829FE11020003
664,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xD6206A00,0x00000004,0x04,0x07,527,768,4291,2005,10,04006A20D60F020003
664,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x66166000,0x00000007,0x07,0x07,4627,768,2962,2456,19,070060166613120003
665,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xD6294400,0x00000002,0x02,0x03,529,768,5463,2258,1,02004429D611020003
665,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7820BA00,0x00000004,0x04,0x07,527,768,4332,1959,10,0400BA20780F020003
665,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x2A167800,0x00000007,0x07,0x07,5139,768,2974,2427,19,070078162A13140003
666,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBC295E00,0x00000002,0x02,0x03,529,768,5476,2246,1,02005E29BC11020003
666,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x4A20DE00,0x00000004,0x04,0x07,527,768,4351,1936,10,0400DE204A0F020003
666,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xF0168E00,0x00000007,0x07,0x07,6162,768,2986,2398,19,07008E16F012180003
667,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x98298200,0x00000002,0x02,0x03,529,768,5495,2228,1,020082299811020003
667,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x2420F800,0x00000004,0x04,0x07,1551,768,4364,1917,10,0400F820240F060003
667,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xB616A000,0x00000007,0x07,0x07,6674,768,2995,2369,19,0700A016B6121A0003
668,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x7229A000,0x00000002,0x02,0x03,529,768,5510,2209,1,0200A0297211020003
668,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xEE211A00,0x00000004,0x04,0x07,2062,768,4382,1890,10,04001A21EE0E080003
668,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x7C16AC00,0x00000007,0x07,0x07,7186,768,3001,2341,19,0700AC167C121C0003
669,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x4E29BA00,0x00000002,0x02,0x03,1041,768,5524,2191,1,0200BA294E11040003
669,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA0214600,0x00000004,0x04,0x07,2574,768,4405,1852,10,04004621A00E0A0003
669,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4416B200,0x00000007,0x07,0x07,6674,768,3004,2313,19,0700B21644121A0003
670,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x2829CE00,0x00000002,0x02,0x03,1553,768,5534,2172,1,0200CE292811060003
670,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x82214A00,0x00000004,0x04,0x07,2574,768,4407,1837,10,04004A21820E0A0003
670,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x0E16B000,0x00000007,0x07,0x07,6162,768,3003,2286,19,0700B0160E12180003
671,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x0429DC00,0x00000002,0x02,0x03,1553,768,5541,2155,1,0200DC290411060003
671,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x40215800,0x00000004,0x04,0x07,2574,768,4414,1804,10,04005821400E0A0003
671,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xDA16A800,0x00000007,0x07,0x07,5649,768,2999,2260,19,0700A816DA11160003
672,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xD029E800,0x00000002,0x02,0x03,1552,768,5548,2129,1,0200E829D010060003
672,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x14215000,0x00000004,0x04,0x07,2574,768,4410,1783,10,04005021140E0A0003
672,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6169400,0x00000007,0x07,0x07,4625,768,2989,2235,19,07009416A611120003
673,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xA829E200,0x00000002,0x02,0x03,1552,768,5545,2109,1,0200E229A810060003
673,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE8213800,0x00000004,0x04,0x07,2573,768,4398,1761,10,04003821E80D0A0003
673,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x78167400,0x00000007,0x07,0x07,4625,768,2972,2212,19,070074167811120003
674,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x7E29D000,0x00000002,0x02,0x03,1552,768,5535,2088,1,0200D0297E10060003
674,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC0211800,0x00000004,0x04,0x07,2573,768,4381,1741,10,04001821C00D0A0003
674,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4E164A00,0x00000007,0x07,0x07,5649,768,2951,2191,19,07004A164E11160003
675,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x5229BC00,0x00000002,0x02,0x03,1552,768,5525,2067,1,0200BC295210060003
675,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x9A20F000,0x00000004,0x04,0x07,2573,768,4360,1722,10,0400F0209A0D0A0003
675,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x28161E00,0x00000007,0x07,0x07,7697,768,2928,2172,19,07001E1628111E0003
676,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x2629A000,0x00000002,0x02,0x03,1040,768,5510,2045,1,0200A0292610040003
676,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7620C400,0x00000004,0x04,0x07,2573,768,4338,1704,10,0400C420760D0A0003
676,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x0615EC00,0x00000007,0x07,0x07,7697,768,2902,2156,19,0700EC1506111E0003
677,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xFA298000,0x00000002,0x02,0x03,1039,768,5494,2023,1,02008029FA0F040003
677,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x58209000,0x00000004,0x04,0x07,1549,768,4311,1690,10,04009020580D060003
677,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xEC15B600,0x00000007,0x07,0x07,6672,768,2874,2143,19,0700B615EC101A0003
678,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xCE295600,0x00000002,0x02,0x03,1039,768,5472,2001,1,02005629CE0F040003
678,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x3C205600,0x00000004,0x04,0x07,1549,768,4281,1676,10,040056203C0D060003
678,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xCE156200,0x00000007,0x07,0x07,6160,768,2831,2128,19,07006215CE10180003
679,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x90291600,0x00000002,0x02,0x03,1039,768,5439,1971,1,02001629900F040003
679,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x1C1FFC00,0x00000004,0x04,0x07,1549,768,4234,1660,10,0400FC1F1C0D060003
679,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xC4151600,0x00000007,0x07,0x07,5648,768,2791,2123,19,07001615C410160003
680,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x6228D600,0x00000002,0x02,0x03,1039,768,5406,1948,1,0200D628620F040003
680,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x0C1FAE00,0x00000004,0x04,0x07,1037,768,4194,1652,10,0400AE1F0C0D040003
680,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xC014C200,0x00000007,0x07,0x07,5648,768,2748,2121,19,0700C214C010160003
681,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x36288A00,0x00000002,0x02,0x03,1039,768,5367,1926,1,02008A28360F040003
681,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xFE1F5600,0x00000004,0x04,0x07,1036,768,4148,1645,10,0400561FFE0C040003
681,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xC6146800,0x00000007,0x07,0x07,5136,768,2701,2124,19,07006814C610140003
682,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x0E283000,0x00000002,0x02,0x03,1039,768,5320,1906,1,020030280E0F040003
682,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xF41EF400,0x00000004,0x04,0x07,1036,768,4098,1640,10,0400F41EF40C040003
682,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xD2140200,0x00000007,0x07,0x07,5136,768,2649,2130,19,07000214D210140003
683,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xEE27D000,0x00000002,0x02,0x03,1038,768,5270,1890,1,0200D027EE0E040003
683,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xEE1E8C00,0x00000004,0x04,0x07,1036,768,4044,1637,10,04008C1EEE0C040003
683,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xE4139800,0x00000007,0x07,0x07,5136,768,2594,2139,19,07009813E410140003
684,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xD4276C00,0x00000002,0x02,0x03,1038,768,5219,1878,1,02006C27D40E040003
684,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xF21E2400,0x00000004,0x04,0x07,1036,768,3990,1639,10,0400241EF20C040003
