frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
273,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241A00,0x00000002,0x06,0x07,15,768,4779,1936,19,06001A244A0F000003
274,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB212EE00,0x00000000,0x01,0x03,14351,768,2506,1987,1,0100EE12B20F380003
274,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x741B8000,0x00000001,0x03,0x03,22540,768,3641,1577,10,0300801B740C580003
274,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4C241A00,0x00000002,0x06,0x07,15,768,4779,1937,19,06001A244C0F000003
275,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB412EE00,0x00000000,0x01,0x03,14863,768,2506,1988,1,0100EE12B40F3A0003
275,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x741B8000,0x00000001,0x03,0x03,22028,768,3641,1577,10,0300801B740C560003
275,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241A00,0x00000002,0x06,0x07,15,768,4779,1936,19,06001A244A0F000003
276,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB412EC00,0x00000000,0x01,0x03,15375,768,2505,1988,1,0100EC12B40F3C0003
276,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x741B8000,0x00000001,0x03,0x03,21516,768,3641,1577,10,0300801B740C540003
276,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241A00,0x00000002,0x06,0x07,15,768,4779,1936,19,06001A244A0F000003
277,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,16399,768,2504,1989,1,0100EA12B60F400003
277,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x741B8000,0x00000001,0x03,0x03,19980,768,3641,1577,10,0300801B740C4E0003
277,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241A00,0x00000002,0x06,0x07,15,768,4779,1936,19,06001A244A0F000003
278,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,16911,768,2504,1989,1,0100EA12B60F420003
278,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x741B8000,0x00000001,0x03,0x03,19468,768,3641,1577,10,0300801B740C4C0003
278,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241800,0x00000002,0x06,0x07,15,768,4778,1936,19,060018244A0F000003
279,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EA00,0x00000000,0x01,0x03,16911,768,2504,1990,1,0100EA12B80F420003
279,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x741B8000,0x00000001,0x03,0x03,18444,768,3641,1577,10,0300801B740C480003
279,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241800,0x00000002,0x06,0x07,15,768,4778,1936,19,060018244A0F000003
280,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EA00,0x00000000,0x01,0x03,16911,768,2504,1990,1,0100EA12B80F420003
280,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x761B8000,0x00000001,0x03,0x03,18444,768,3641,1578,10,0300801B760C480003
280,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241800,0x00000002,0x06,0x07,15,768,4778,1936,19,060018244A0F000003
281,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,16911,768,2503,1991,1,0100E812BA0F420003
281,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x761B8000,0x00000001,0x03,0x03,17932,768,3641,1578,10,0300801B760C460003
281,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241800,0x00000002,0x06,0x07,15,768,4778,1936,19,060018244A0F000003
282,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,17423,768,2503,1991,1,0100E812BA0F440003
282,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8000,0x00000001,0x03,0x03,17932,768,3641,1579,10,0300801B780C460003
282,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241800,0x00000002,0x06,0x07,15,768,4778,1936,19,060018244A0F000003
283,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,17935,768,2503,1991,1,0100E812BA0F460003
283,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8000,0x00000001,0x03,0x03,17420,768,3641,1579,10,0300801B780C440003
283,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x4A241800,0x00000002,0x06,0x07,15,768,4778,1936,19,060018244A0F000003
284,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,17935,768,2503,1991,1,0100E812BA0F460003
284,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8200,0x00000001,0x03,0x03,17420,768,3642,1579,10,0300821B780C440003
284,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241800,0x00000002,0x06,0x07,15,768,4778,1935,19,06001824480F000003
285,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,18447,768,2503,1991,1,0100E812BA0F480003
285,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8200,0x00000001,0x03,0x03,17420,768,3642,1580,10,0300821B7A0C440003
285,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241800,0x00000002,0x06,0x07,15,768,4778,1935,19,06001824480F000003
286,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,18959,768,2503,1991,1,0100E812BA0F4A0003
286,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8200,0x00000001,0x03,0x03,17420,768,3642,1580,10,0300821B7A0C440003
286,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241A00,0x00000002,0x06,0x07,15,768,4779,1935,19,06001A24480F000003
287,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12E800,0x00000000,0x01,0x03,19471,768,2503,1991,1,0100E812BA0F4C0003
287,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8200,0x00000001,0x03,0x03,17420,768,3642,1580,10,0300821B7A0C440003
287,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241A00,0x00000002,0x06,0x07,15,768,4779,1935,19,06001A24480F000003
288,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12EA00,0x00000000,0x01,0x03,19471,768,2504,1991,1,0100EA12BA0F4C0003
288,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8200,0x00000001,0x03,0x03,17420,768,3642,1580,10,0300821B7A0C440003
288,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241A00,0x00000002,0x06,0x07,15,768,4779,1935,19,06001A24480F000003
289,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBC12EA00,0x00000000,0x01,0x03,19471,768,2504,1992,1,0100EA12BC0F4C0003
289,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8200,0x00000001,0x03,0x03,17420,768,3642,1580,10,0300821B7A0C440003
289,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241A00,0x00000002,0x06,0x07,15,768,4779,1935,19,06001A24480F000003
290,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12EC00,0x00000000,0x01,0x03,19471,768,2505,1991,1,0100EC12BA0F4C0003
290,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,17420,768,3642,1581,10,0300821B7C0C440003
290,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241A00,0x00000002,0x06,0x07,15,768,4779,1934,19,06001A24460F000003
291,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12EC00,0x00000000,0x01,0x03,19983,768,2505,1991,1,0100EC12BA0F4E0003
291,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8200,0x00000001,0x03,0x03,16908,768,3642,1580,10,0300821B7A0C420003
291,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x48241A00,0x00000002,0x06,0x07,15,768,4779,1935,19,06001A24480F000003
292,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12EC00,0x00000000,0x01,0x03,19983,768,2505,1991,1,0100EC12BA0F4E0003
292,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
292,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241A00,0x00000002,0x06,0x07,15,768,4779,1934,19,06001A24460F000003
293,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12EC00,0x00000000,0x01,0x03,19983,768,2505,1991,1,0100EC12BA0F4E0003
293,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
293,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
294,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xBA12EE00,0x00000000,0x01,0x03,19983,768,2506,1991,1,0100EE12BA0F4E0003
294,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
294,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241A00,0x00000002,0x06,0x07,15,768,4779,1934,19,06001A24460F000003
295,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EE00,0x00000000,0x01,0x03,19983,768,2506,1990,1,0100EE12B80F4E0003
295,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8000,0x00000001,0x03,0x03,16396,768,3641,1581,10,0300801B7C0C400003
295,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
296,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EE00,0x00000000,0x01,0x03,19983,768,2506,1990,1,0100EE12B80F4E0003
296,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
296,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
297,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EE00,0x00000000,0x01,0x03,19983,768,2506,1990,1,0100EE12B80F4E0003
297,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
297,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
298,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EC00,0x00000000,0x01,0x03,19983,768,2505,1990,1,0100EC12B80F4E0003
298,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7E1B8000,0x00000001,0x03,0x03,15884,768,3641,1582,10,0300801B7E0C3E0003
298,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
299,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EC00,0x00000000,0x01,0x03,19983,768,2505,1990,1,0100EC12B80F4E0003
299,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7E1B8200,0x00000001,0x03,0x03,15884,768,3642,1582,10,0300821B7E0C3E0003
299,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
300,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EC00,0x00000000,0x01,0x03,19983,768,2505,1990,1,0100EC12B80F4E0003
300,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
300,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
301,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EC00,0x00000000,0x01,0x03,19983,768,2505,1990,1,0100EC12B80F4E0003
301,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
301,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
302,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EC00,0x00000000,0x01,0x03,19471,768,2505,1989,1,0100EC12B60F4C0003
302,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16908,768,3642,1581,10,0300821B7C0C420003
302,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x44241C00,0x00000002,0x06,0x07,15,768,4780,1933,19,06001C24440F000003
303,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812EA00,0x00000000,0x01,0x03,19471,768,2504,1990,1,0100EA12B80F4C0003
303,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16908,768,3642,1581,10,0300821B7C0C420003
303,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x44241C00,0x00000002,0x06,0x07,15,768,4780,1933,19,06001C24440F000003
304,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EC00,0x00000000,0x01,0x03,19471,768,2505,1989,1,0100EC12B60F4C0003
304,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7E1B8200,0x00000001,0x03,0x03,16908,768,3642,1582,10,0300821B7E0C420003
304,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x46241C00,0x00000002,0x06,0x07,15,768,4780,1934,19,06001C24460F000003
305,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19471,768,2504,1989,1,0100EA12B60F4C0003
305,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
305,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x44241C00,0x00000002,0x06,0x07,15,768,4780,1933,19,06001C24440F000003
306,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19471,768,2504,1989,1,0100EA12B60F4C0003
306,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8200,0x00000001,0x03,0x03,16396,768,3642,1581,10,0300821B7C0C400003
306,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x44241C00,0x00000002,0x06,0x07,15,768,4780,1933,19,06001C24440F000003
307,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19471,768,2504,1989,1,0100EA12B60F4C0003
307,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8400,0x00000001,0x03,0x03,16396,768,3643,1581,10,0300841B7C0C400003
307,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x44241C00,0x00000002,0x06,0x07,15,768,4780,1933,19,06001C24440F000003
308,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19983,768,2504,1989,1,0100EA12B60F4E0003
308,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7C1B8400,0x00000001,0x03,0x03,16396,768,3643,1581,10,0300841B7C0C400003
308,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x42241A00,0x00000002,0x06,0x07,15,768,4779,1932,19,06001A24420F000003
309,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19983,768,2504,1989,1,0100EA12B60F4E0003
309,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8400,0x00000001,0x03,0x03,16396,768,3643,1580,10,0300841B7A0C400003
309,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x42241A00,0x00000002,0x06,0x07,15,768,4779,1932,19,06001A24420F000003
310,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19471,768,2504,1989,1,0100EA12B60F4C0003
310,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8600,0x00000001,0x03,0x03,16396,768,3644,1580,10,0300861B7A0C400003
310,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x40241A00,0x00000002,0x06,0x07,15,768,4779,1931,19,06001A24400F000003
311,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19471,768,2504,1989,1,0100EA12B60F4C0003
311,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8600,0x00000001,0x03,0x03,15884,768,3644,1580,10,0300861B7A0C3E0003
311,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x40241800,0x00000002,0x06,0x07,15,768,4778,1931,19,06001824400F000003
312,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,19471,768,2504,1989,1,0100EA12B60F4C0003
312,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8600,0x00000001,0x03,0x03,15884,768,3644,1579,10,0300861B780C3E0003
312,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x40241800,0x00000002,0x06,0x07,15,768,4778,1931,19,06001824400F000003
313,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,18959,768,2504,1989,1,0100EA12B60F4A0003
313,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8600,0x00000001,0x03,0x03,15884,768,3644,1580,10,0300861B7A0C3E0003
313,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3E241800,0x00000002,0x06,0x07,15,768,4778,1930,19,060018243E0F000003
314,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,18447,768,2504,1989,1,0100EA12B60F480003
314,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8600,0x00000001,0x03,0x03,15884,768,3644,1579,10,0300861B780C3E0003
314,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3E241600,0x00000002,0x06,0x07,15,768,4777,1930,19,060016243E0F000003
315,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,17935,768,2504,1989,1,0100EA12B60F460003
315,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8600,0x00000001,0x03,0x03,15884,768,3644,1579,10,0300861B780C3E0003
315,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3C241600,0x00000002,0x06,0x07,15,768,4777,1929,19,060016243C0F000003
316,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EA00,0x00000000,0x01,0x03,17935,768,2504,1989,1,0100EA12B60F460003
316,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8800,0x00000001,0x03,0x03,15372,768,3645,1580,10,0300881B7A0C3C0003
316,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3A241600,0x00000002,0x06,0x07,15,768,4777,1928,19,060016243A0F000003
317,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EC00,0x00000000,0x01,0x03,17935,768,2505,1989,1,0100EC12B60F460003
317,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8800,0x00000001,0x03,0x03,15372,768,3645,1579,10,0300881B780C3C0003
317,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x3A241600,0x00000002,0x06,0x07,15,768,4777,1928,19,060016243A0F000003
318,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612EE00,0x00000000,0x01,0x03,17935,768,2506,1989,1,0100EE12B60F460003
318,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x7A1B8800,0x00000001,0x03,0x03,14860,768,3645,1580,10,0300881B7A0C3A0003
318,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241600,0x00000002,0x06,0x07,15,768,4777,1927,19,06001624380F000003
319,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F000,0x00000000,0x01,0x03,17935,768,2507,1989,1,0100F012B60F460003
319,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8A00,0x00000001,0x03,0x03,14860,768,3646,1579,10,03008A1B780C3A0003
319,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241600,0x00000002,0x06,0x07,15,768,4777,1927,19,06001624380F000003
320,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,17935,768,2508,1989,1,0100F212B60F460003
320,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8A00,0x00000001,0x03,0x03,14860,768,3646,1579,10,03008A1B780C3A0003
320,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
321,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,17423,768,2508,1989,1,0100F212B60F440003
321,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8A00,0x00000001,0x03,0x03,14860,768,3646,1579,10,03008A1B780C3A0003
321,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
322,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F000,0x00000000,0x01,0x03,17423,768,2507,1989,1,0100F012B60F440003
322,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8A00,0x00000001,0x03,0x03,14348,768,3646,1579,10,03008A1B780C380003
322,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
323,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,16911,768,2508,1989,1,0100F212B60F420003
323,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8A00,0x00000001,0x03,0x03,14348,768,3646,1579,10,03008A1B780C380003
323,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
324,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,16911,768,2508,1989,1,0100F212B60F420003
324,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8A00,0x00000001,0x03,0x03,14348,768,3646,1579,10,03008A1B780C380003
324,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
325,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,16911,768,2508,1989,1,0100F212B60F420003
325,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8C00,0x00000001,0x03,0x03,14348,768,3647,1579,10,03008C1B780C380003
325,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
326,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,16911,768,2508,1989,1,0100F212B60F420003
326,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8C00,0x00000001,0x03,0x03,14348,768,3647,1579,10,03008C1B780C380003
326,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241200,0x00000002,0x06,0x07,15,768,4775,1927,19,06001224380F000003
327,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB612F200,0x00000000,0x01,0x03,16911,768,2508,1989,1,0100F212B60F420003
327,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8C00,0x00000001,0x03,0x03,14348,768,3647,1579,10,03008C1B780C380003
327,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x38241400,0x00000002,0x06,0x07,15,768,4776,1927,19,06001424380F000003
328,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0xB812F200,0x00000000,0x01,0x03,17423,768,2508,1990,1,0100F212B80F440003
328,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x781B8C00,0x00000001,0x03,0x03,14348,768,3647,1579,10,03008C1B780C380003
