frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
356,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31804,1,0,31804,1,0,0,0xB01C7C00,0x0000000B,0x0B,0x0B,31250,768,3771,2366,1,0B007C1CB0127A0003
357,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,31914,1,1,31914,1,1,0,0xB01C7A00,0x0000000B,0x0B,0x0B,44050,768,3770,2366,1,0B007A1CB012AC0003
358,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32024,1,1,32024,1,1,0,0xB01C7800,0x0000000B,0x0B,0x0B,45586,768,3769,2366,1,0B00781CB012B20003
359,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32144,1,1,32144,1,1,0,0xAE1C7600,0x0000000B,0x0B,0x0B,60946,768,3768,2365,1,0B00761CAE12EE0003
360,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32254,1,1,32254,1,1,0,0xAC1C7400,0x0000000B,0x0B,0x0B,5650,769,3767,2364,1,0B00741CAC12160103
361,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32364,1,1,32364,1,1,0,0xAA1C7400,0x0000000B,0x0B,0x0B,10514,769,3767,2363,1,0B00741CAA12290103
362,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32474,1,1,32474,1,1,0,0xA81C7400,0x0000000B,0x0B,0x0B,17170,769,3767,2362,1,0B00741CA812430103
363,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32594,1,1,32594,1,1,0,0xA61C7400,0x0000000B,0x0B,0x0B,7698,769,3767,2361,1,0B00741CA6121E0103
364,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32704,1,1,32704,1,1,0,0xA61C7400,0x0000000B,0x0B,0x0B,64530,768,3767,2361,1,0B00741CA612FC0003
365,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32814,1,1,32814,1,1,0,0xA41C7400,0x0000000B,0x0B,0x0B,54802,768,3767,2360,1,0B00741CA412D60003
366,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,32924,1,1,32924,1,1,0,0xA41C7600,0x0000000B,0x0B,0x0B,45074,768,3768,2360,1,0B00761CA412B00003
367,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33044,1,1,33044,1,1,0,0xA21C7600,0x0000000B,0x0B,0x0B,36882,768,3768,2359,1,0B00761CA212900003
368,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33154,1,1,33154,1,1,0,0xA21C7600,0x0000000B,0x0B,0x0B,30226,768,3768,2359,1,0B00761CA212760003
369,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33264,1,1,33264,1,1,0,0xA21C7600,0x0000000B,0x0B,0x0B,24594,768,3768,2359,1,0B00761CA212600003
370,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33374,1,1,33374,1,1,0,0xA21C7800,0x0000000B,0x0B,0x0B,19986,768,3769,2359,1,0B00781CA2124E0003
371,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33494,1,0,33494,1,0,0,0xA41C7800,0x0000000B,0x0B,0x0B,17426,768,3769,2360,1,0B00781CA412440003
372,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33604,1,0,33604,1,0,0,0xA61C7600,0x0000000B,0x0B,0x0B,17426,768,3768,2361,1,0B00761CA612440003
373,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33714,1,0,33714,1,0,0,0xA81C7600,0x0000000B,0x0B,0x0B,17426,768,3768,2362,1,0B00761CA812440003
374,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33824,1,0,33824,1,0,0,0xA81C7600,0x0000000B,0x0B,0x0B,15890,768,3768,2362,1,0B00761CA8123E0003
375,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,33944,1,0,33944,1,0,0,0xAA1C7600,0x0000000B,0x0B,0x0B,14866,768,3768,2363,1,0B00761CAA123A0003
