frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
263,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64194,1,1,64194,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
264,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64304,1,1,64304,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
265,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64414,1,1,64414,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
266,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64524,1,1,64524,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
267,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64644,1,1,64644,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
268,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64754,1,1,64754,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
269,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64864,1,1,64864,1,1,0,0xF81B3800,0x00000006,0x06,0x07,43028,768,3603,2655,1,0600381BF814A80003
270,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,64974,1,1,64974,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
271,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65094,1,1,65094,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
272,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65204,1,1,65204,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
273,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65314,1,1,65314,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
274,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65424,1,1,65424,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
275,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8,1,1,8,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
276,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,118,1,1,118,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
277,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,228,1,1,228,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
278,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,338,1,1,338,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
279,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,458,1,1,458,1,1,0,0xF61B3800,0x00000006,0x06,0x07,43028,768,3603,2654,1,0600381BF614A80003
280,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,568,1,1,568,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43028,768,3604,2655,1,06003A1BF814A80003
281,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,678,1,1,678,1,1,0,0xF81B3A00,0x00000006,0x06,0x07,43540,768,3604,2655,1,06003A1BF814AA0003
282,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,788,1,1,788,1,1,0,0xF61B3A00,0x00000006,0x06,0x07,43540,768,3604,2654,1,06003A1BF614AA0003
283,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,908,1,1,908,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,43540,768,3605,2654,1,06003C1BF614AA0003
284,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1018,1,1,1018,1,1,0,0xF41B3C00,0x00000006,0x06,0x07,43540,768,3605,2653,1,06003C1BF414AA0003
285,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1128,1,1,1128,1,1,0,0xF41B3C00,0x00000006,0x06,0x07,43540,768,3605,2653,1,06003C1BF414AA0003
